mdb,partei,link
https://www.bundestag.de/abgeordnete/biografien/M/mueller_sascha-860318, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'http://www.mueller-sascha.de'}, {'title': 'twitter', 'url': 'https://twitter.com/SaschaMuller'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/saschamuellerwk245/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/SaschaMuellerWK245'}, {'title': 'linkedin', 'url': 'https://www.linkedin.com/in/sascha-mueller-mdb'}]"
https://www.bundestag.de/abgeordnete/biografien/M/mueller_sepp-857766, CDU/CSU,"[{'title': 'homepage', 'url': 'https://www.xn--sepp-mller-feb.de/'}, {'title': 'twitter', 'url': 'https://twitter.com/mueller_sepp?lang=de'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/sepp.mueller_mdb/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/SeppMuellerMdB/'}]"
https://www.bundestag.de/abgeordnete/biografien/M/mueller_stefan-857778, CDU/CSU,"[{'title': 'homepage', 'url': 'http://www.stefanmueller.com/'}, {'title': 'facebook', 'url': 'https://facebook.com/smuellermdb'}, {'title': 'twitter', 'url': 'https://twitter.com/smuellermdb'}, {'title': 'linkedin', 'url': 'https://www.linkedin.com/in/stefanmüllermdb/'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/stefanmuellermdb'}]"
https://www.bundestag.de/abgeordnete/biografien/M/mueller-gemmeke_beate-857794, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'http://www.mueller-gemmeke.de'}, {'title': 'facebook', 'url': 'http://www.facebook.com/gruenebeate'}, {'title': 'twitter', 'url': 'http://twitter.com/gruenebeate'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/gruenebeate'}]"
https://www.bundestag.de/abgeordnete/biografien/M/mueller_rosentritt_frank-857786, FDP,"[{'title': 'homepage', 'url': 'https://fmueller-rosentritt.abgeordnete.fdpbt.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/Stolzer.Chemnitzer/'}, {'title': 'twitter', 'url': 'https://twitter.com/theliberalfrank'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/muellerrosentritt/'}]"
https://www.bundestag.de/abgeordnete/biografien/M/muentefering_michelle-857780, SPD,"[{'title': 'homepage', 'url': 'http://www.michelle-muentefering.de'}, {'title': 'facebook', 'url': 'http://facebook.com/michelle.muentefering'}, {'title': 'twitter', 'url': 'http://twitter.com/mi_Muentefering'}, {'title': 'Instagram', 'url': 'http://instagram.com/michellemuentefering'}]"
https://www.bundestag.de/abgeordnete/biografien/M/muenzenmaier_sebastian-857784, AfD,"[{'title': 'homepage', 'url': 'http://www.sebastian-muenzenmaier.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/sebastian.muenzenmaier/'}, {'title': 'twitter', 'url': 'http://twitter.de/S_Muenzenmaier/'}, {'title': 'Instagram', 'url': 'http://instagram.com/sebastian.muezenmaier.afd/'}]"
https://www.bundestag.de/abgeordnete/biografien/M/muetzenich_rolf-857772, SPD,"[{'title': 'homepage', 'url': 'http://www.rolfmuetzenich.de'}, {'title': 'facebook', 'url': 'http://facebook.de/Rolf.Muetzenich/'}]"
https://www.bundestag.de/abgeordnete/biografien/N/nacke_stefan-860956, CDU/CSU,"[{'title': 'homepage', 'url': 'https://www.stefan-nacke.nrw'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/stefan.nacke'}, {'title': 'facebook', 'url': 'https://www.facebook.com/Nacke2021'}]"
https://www.bundestag.de/abgeordnete/biografien/N/nanni_sara-860928, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'https://sara-nanni.de'}, {'title': 'twitter', 'url': 'https://twitter.com/SaraNanni/'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/saranannni/'}, {'title': 'facebook', 'url': 'http://facebook.com/SaraNanni.Bundestag'}]"
https://www.bundestag.de/abgeordnete/biografien/N/nasr_rasha-861278, SPD,"[{'title': 'homepage', 'url': 'https://rasha-nasr.spd.de/'}, {'title': 'twitter', 'url': 'https://twitter.com/rasha_nasr_'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/rasha_nasr/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/RashaNasrSPD'}]"
https://www.bundestag.de/abgeordnete/biografien/N/nastic_zaklin-857806, Die Linke,"[{'title': 'homepage', 'url': 'http://www.zaklinnastic.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/ZaklinNasticHHundMdB'}, {'title': 'twitter', 'url': 'http://www.twitter.com/zaklinnastic'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/zaklinnastic/'}, {'title': 'youtube', 'url': 'https://www.youtube.com/channel/UCqhlqQkiaD15AGuzcv7uHRQ'}]"
https://www.bundestag.de/abgeordnete/biografien/N/naujok_edgar-863324, AfD,"[{'title': 'homepage', 'url': 'https://edgar-naujok.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/naujok.afd'}, {'title': 'twitter', 'url': 'https://twitter.com/edgar_naujok'}, {'title': 'linkedin', 'url': 'https://www.linkedin.com/in/edgar-naujok-27b591148/'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/edgar_naujok/'}]"
https://www.bundestag.de/abgeordnete/biografien/N/nestle_ingrid-857804, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'http://www.ingrid-nestle.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/ingridnestleMdB/'}, {'title': 'twitter', 'url': 'https://twitter.com/ingrid_nestle'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/nestle.ingrid/'}]"
https://www.bundestag.de/abgeordnete/biografien/N/nick_ophelia-860916, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'https://ophelia-nick.de/'}, {'title': 'twitter', 'url': 'https://twitter.com/OpheliaNick'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/ophelianick'}, {'title': 'facebook', 'url': 'https://www.facebook.com/Ophelia.Nick'}]"
https://www.bundestag.de/abgeordnete/biografien/N/nickholz_brian-861098, SPD,"[{'title': 'homepage', 'url': 'https://www.brian-nickholz.de'}, {'title': 'twitter', 'url': 'https://twitter.com/BrianNickholz'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/briannickholz/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/NickholzBrian/'}]"
https://www.bundestag.de/abgeordnete/biografien/N/nicolaisen_petra-857808, CDU/CSU,"[{'title': 'homepage', 'url': 'http://www.petra-nicolaisen.de'}, {'title': 'facebook', 'url': 'https://de-de.facebook.com/P.NicolaisenWK1'}]"
https://www.bundestag.de/abgeordnete/biografien/N/nietan_dietmar-857810, SPD,"[{'title': 'homepage', 'url': 'http://www.dietmar-nietan.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/DietmarNietan/'}, {'title': 'Instagram', 'url': 'http://www.instagram.com/dietmar_nietan/'}]"
https://www.bundestag.de/abgeordnete/biografien/N/nolte_jan-857798, AfD,"[{'title': 'homepage', 'url': 'https://www.jan-nolte.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/Jannolteafd/'}, {'title': 'twitter', 'url': 'https://twitter.com/Jan_Nolte_AfD'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/jan_nolte_mdb'}]"
https://www.bundestag.de/abgeordnete/biografien/N/notz_konstantin-857802, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'https://www.von-notz.de/'}, {'title': 'twitter', 'url': 'http://twitter.com/KonstantinNotz'}, {'title': 'facebook', 'url': 'http://de-de.facebook.com/konstantin.vonnotz'}, {'title': 'linkedin', 'url': 'https://www.linkedin.com/in/konstantin-von-notz'}, {'title': 'Instagram', 'url': 'https://instagram.com/konstantinnotz'}]"
https://www.bundestag.de/abgeordnete/biografien/N/nouripour_omid-857814, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'http://www.nouripour.de'}, {'title': 'facebook', 'url': 'http://facebook.com/nouripour1'}, {'title': 'twitter', 'url': 'http://twitter.com/nouripour'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/nouripour/'}]"
https://www.bundestag.de/abgeordnete/biografien/N/nuernberger_joerg-860288, SPD,"[{'title': 'homepage', 'url': 'https://joerg-nuernberger.de/'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/joergnuernberger/?hl=de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/joerg.nuernberger.spd'}, {'title': 'twitter', 'url': 'https://twitter.com/joergnurnberger'}]"
https://www.bundestag.de/abgeordnete/biografien/O/oehl_lennard-861610, SPD,"[{'title': 'homepage', 'url': 'http://www.lennard-oehl.de'}, {'title': 'twitter', 'url': 'https://www.twitter.com/lennardoehl'}]"
https://www.bundestag.de/abgeordnete/biografien/O/oellers_wilfried-857818, CDU/CSU,"[{'title': 'homepage', 'url': 'https://www.wilfried-oellers.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/WilfriedOellers.CDU'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/wilfried.oellers/'}]"
https://www.bundestag.de/abgeordnete/biografien/O/oezdemir_cem-857832, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'http://www.oezdemir.de'}, {'title': 'facebook', 'url': 'http://www.facebook.ce/Cem/'}, {'title': 'twitter', 'url': 'http://www.twitter.com/cem_oezdemir'}, {'title': 'Instagram', 'url': 'http://www.instagram.com/cem.oezdemir'}]"
https://www.bundestag.de/abgeordnete/biografien/O/oezdemir_mahmut-857826, SPD,"[{'title': 'homepage', 'url': 'https://www.oezdemir-fuer-duisburg.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/oezdemir.spd/'}, {'title': 'twitter', 'url': 'https://twitter.com/oezdemir_spd'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/oezdemir.fuer.duisburg/'}]"
https://www.bundestag.de/abgeordnete/biografien/O/oezoguz_aydan-857820, SPD,"[{'title': 'homepage', 'url': 'http://oezoguz.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/AydanOezoguz'}, {'title': 'twitter', 'url': 'https://twitter.com/oezoguz'}]"
https://www.bundestag.de/abgeordnete/biografien/O/oppelt_moritz-861820, CDU/CSU,"[{'title': 'homepage', 'url': 'https://www.moritz-oppelt.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/MoritzOppeltCDU/'}, {'title': 'twitter', 'url': 'https://twitter.com/moritzoppelt'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/moritz.oppelt/'}]"
https://www.bundestag.de/abgeordnete/biografien/O/ortleb_josephine-857828, SPD,"[{'title': 'homepage', 'url': 'http://josephine-ortleb.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/josephine.ortleb'}, {'title': 'twitter', 'url': 'https://twitter.com/josephineortleb'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/josephineortleb'}]"
https://www.bundestag.de/abgeordnete/biografien/O/ossner_florian-857822, CDU/CSU,"[{'title': 'homepage', 'url': 'https://www.florian-ossner.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/ossner1'}, {'title': 'twitter', 'url': 'https://twitter.com/Florian_Ossner'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/florian_ossner/'}]"
https://www.bundestag.de/abgeordnete/biografien/O/oster_josef-857816, CDU/CSU,"[{'title': 'homepage', 'url': 'https://josef-oster.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/josef.oster.bundestag/'}, {'title': 'twitter', 'url': 'https://twitter.com/josefoster'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/josef_oster/'}]"
https://www.bundestag.de/abgeordnete/biografien/O/otte_henning-857830, CDU/CSU,"[{'title': 'homepage', 'url': 'http://www.henning-otte.de'}, {'title': 'facebook', 'url': 'www.facebook.com/henningottecducelleuelzen'}, {'title': 'twitter', 'url': 'www.twitter.com/vtdgsprecher'}, {'title': 'Instagram', 'url': 'www.instagram.com/henningotte_mdb'}]"
https://www.bundestag.de/abgeordnete/biografien/O/otte_karoline-860832, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'https://karolineotte.org/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/karo.onaja'}, {'title': 'twitter', 'url': 'https://twitter.com/karo_otte'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/karo_otte'}]"
https://www.bundestag.de/abgeordnete/biografien/O/otten_gerold-857834, AfD,"[{'title': 'homepage', 'url': 'https://mdb-otten.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/GeroldOttenAfD'}, {'title': 'twitter', 'url': 'https://www.twitter.com/Gerold_Otten'}, {'title': 'linkedin', 'url': 'https://de.linkedin.com/in/gerold-otten-92b7a078'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/gerold_otten/?igshid=YmMyMTA2M2Y'}]"
https://www.bundestag.de/abgeordnete/biografien/P/pahlke_julian-860840, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'http://www.julianpahlke.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/julianpahlkede/'}, {'title': 'twitter', 'url': 'https://twitter.com/J_Pahlke'}, {'title': 'Instagram', 'url': 'http://instagram.com/j_pahlke'}]"
https://www.bundestag.de/abgeordnete/biografien/P/pantazis_christos-860892, SPD,"[{'title': 'homepage', 'url': 'http://www.christos-pantazis.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/dr.christos.pantazis'}, {'title': 'twitter', 'url': 'https://twitter.com/Dr_Pantazis'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/dr.christos.pantazis'}, {'title': 'youtube', 'url': 'https://www.youtube.com/c/DrChristosPantazis'}]"
https://www.bundestag.de/abgeordnete/biografien/P/papenbrock_wiebke-860488, SPD,"[{'title': 'homepage', 'url': 'https://www.wiebke-papenbrock.de'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/wiebkepapenbrock/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/papenbrock.spd'}]"
https://www.bundestag.de/abgeordnete/biografien/P/papendieck_mathias-860472, SPD,"[{'title': 'homepage', 'url': 'http://www.Mathias-Papendieck.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/MathiasPapendieck'}, {'title': 'twitter', 'url': 'https://twitter.com/m_papendieck?lang=de'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/mathiaspapendieck/'}]"
https://www.bundestag.de/abgeordnete/biografien/P/pau_petra-857870, Die Linke,"[{'title': 'homepage', 'url': 'https://petrapau.eu/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/PetraPauMaHe/'}, {'title': 'twitter', 'url': 'https://twitter.com/PetraPauMaHe'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/petra.pau.direkt/'}, {'title': 'youtube', 'url': 'https://www.youtube.com/channel/UC-sqvBuW0W_oRkWfcZBa6AQ/featured'}]"
https://www.bundestag.de/abgeordnete/biografien/P/paus_lisa-857850, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'http://www.lisa-paus.de/'}, {'title': 'twitter', 'url': 'https://twitter.com/lisapaus?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor'}, {'title': 'facebook', 'url': 'http://www.facebook.com/lisapaus'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/lisa.paus/'}]"
https://www.bundestag.de/abgeordnete/biografien/P/pawlik_natalie-860626, SPD,"[{'title': 'homepage', 'url': 'https://natalie-pawlik.spd.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/PawlikNatalie'}, {'title': 'twitter', 'url': 'https://twitter.com/natalie_pawlik'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/natalie.pawlik'}]"
https://www.bundestag.de/abgeordnete/biografien/P/peick_jens-861118, SPD,"[{'title': 'homepage', 'url': 'https://www.jenspeick.de'}, {'title': 'twitter', 'url': 'https://twitter.com/jenspeick'}, {'title': 'Instagram', 'url': 'https://instagram.com/jenspeick'}, {'title': 'facebook', 'url': 'https://facebook.com/jenspeick.spd'}]"
https://www.bundestag.de/abgeordnete/biografien/P/pellmann_soeren-857858, Die Linke,"[{'title': 'homepage', 'url': 'https://www.soeren-pellmann.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/SoerenPellmannMdB'}, {'title': 'twitter', 'url': 'https://twitter.com/linkepelli?lang=de'}]"
https://www.bundestag.de/abgeordnete/biografien/P/perli_victor-857872, Die Linke,"[{'title': 'homepage', 'url': 'http://www.perli.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/perli.victor/'}, {'title': 'twitter', 'url': 'https://twitter.com/victorperli'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/bundestagsperli/'}]"
https://www.bundestag.de/abgeordnete/biografien/P/peterka_tobias-857866, AfD,"[{'title': 'homepage', 'url': 'https://tobias-matthias-peterka.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/TobiasPeterka/'}, {'title': 'twitter', 'url': 'https://twitter.com/TobiasMPeterka?lang=de'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/tobiaspeterkamdb/?hl=de'}]"
https://www.bundestag.de/abgeordnete/biografien/P/petry_christian-863314, SPD,"[{'title': 'homepage', 'url': 'http://christianpetry.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/christianpetry/'}, {'title': 'twitter', 'url': 'https://twitter.com/CPetryMdB'}]"
https://www.bundestag.de/abgeordnete/biografien/P/philippi_andreas-860874, SPD,no_data
https://www.bundestag.de/abgeordnete/biografien/P/piechotta_paula-861256, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'https://www.paulapiechotta.de'}, {'title': 'twitter', 'url': 'https://twitter.com/PaulaPiechotta'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/paula.piechotta/'}]"
https://www.bundestag.de/abgeordnete/biografien/P/pilsinger_stephan-857848, CDU/CSU,"[{'title': 'homepage', 'url': 'https://stephan-pilsinger.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/StephanNPilsinger'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/stephan.pilsinger'}]"
https://www.bundestag.de/abgeordnete/biografien/P/plobner_jan-860306, SPD,"[{'title': 'homepage', 'url': 'https://jan-plobner.spd.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/janplobner.spd/'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/janplobner/?hl=de'}]"
https://www.bundestag.de/abgeordnete/biografien/P/ploss_christoph-857842, CDU/CSU,"[{'title': 'homepage', 'url': 'http://www.christoph-ploss.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/christophploss'}, {'title': 'twitter', 'url': 'https://twitter.com/christophploss'}, {'title': 'linkedin', 'url': 'https://de.linkedin.com/in/christophploss'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/christophplossmdb/'}]"
https://www.bundestag.de/abgeordnete/biografien/P/plum_martin-861042, CDU/CSU,"[{'title': 'homepage', 'url': 'https://martin-plum.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/martin.plum.cdu'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/martin.plum.cdu'}]"
https://www.bundestag.de/abgeordnete/biografien/P/pohl_juergen-857846, AfD,"[{'title': 'homepage', 'url': 'https://pohlposition-afd.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/juergen.pohl.afd/'}]"
https://www.bundestag.de/abgeordnete/biografien/P/polat_filiz-857860, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'http://filiz-polat.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/Filiz.Polat.Bundestag/'}, {'title': 'twitter', 'url': 'https://twitter.com/filizgreen'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/filiz.polat.mdb'}]"
https://www.bundestag.de/abgeordnete/biografien/P/poschmann_sabine-857864, SPD,"[{'title': 'homepage', 'url': 'http://www.sabine-poschmann.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/poschmann.spd'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/poschmannsabine/'}]"
